#   ix    iy    iz      toten(eV)
     3    28     2     -20041.163300228225
     4    28     2     -20041.163604043348
     5    28     2     -20041.162140206827
     6    28     2     -20041.159798939156
     7    28     2     -20041.158018226037
     8    28     2     -20041.157915911226
     9    28     2     -20041.159623289655
    10    28     2     -20041.162184833502
    11    28     2     -20041.164246096007
    12    28     2     -20041.164928829690
    13    28     2     -20041.164219020680
    14    28     2     -20041.162852328805
    15    28     2     -20041.161811765392
    16    28     2     -20041.161812717794
    17    28     2     -20041.162849199496
    18    28     2     -20041.164220381248
    19    28     2     -20041.164929646031
    20    28     2     -20041.164239157104
    21    28     2     -20041.162178574879
    22    28     2     -20041.159621520917
    23    28     2     -20041.157913870371
    24    28     2     -20041.158012783762
    25    28     2     -20041.159798122815
    26    28     2     -20041.162139390482
    27    28     2     -20041.163602410666
    28    28     2     -20041.163305398386
    29    28     2     -20041.161411758017
    30    28     2     -20041.159223010167
    31    28     2     -20041.158447213544
     0    29     2     -20041.151972808413
     1    29     2     -20041.155001707815
     2    29     2     -20041.161414070986
     3    29     2     -20041.167050093307
     4    29     2     -20041.168502092874
     5    29     2     -20041.164994137016
     6    29     2     -20041.158695381386
     7    29     2     -20041.153373378464
     8    29     2     -20041.152219887801
     9    29     2     -20041.155820634485
    10    29     2     -20041.161882923170
    11    29     2     -20041.166769135740
    12    29     2     -20041.167786433416
    13    29     2     -20041.164663382617
    14    29     2     -20041.159574717331
    15    29     2     -20041.155829478186
    16    29     2     -20041.155831110871
    17    29     2     -20041.159577710583
    18    29     2     -20041.164659164850
    19    29     2     -20041.167786569473
    20    29     2     -20041.166773761677
    21    29     2     -20041.161887549104
    22    29     2     -20041.155818049403
    23    29     2     -20041.152216350318
    24    29     2     -20041.153374466918
    25    29     2     -20041.158689803051
    26    29     2     -20041.164992232221
    27    29     2     -20041.168501956818
    28    29     2     -20041.167044514972
    29    29     2     -20041.161416247895
    30    29     2     -20041.155000483304
    31    29     2     -20041.151979611259
     0    30     2     -20041.143562585268
     1    30     2     -20041.147993279232
     2    30     2     -20041.156997799055
     3    30     2     -20041.164945292578
     4    30     2     -20041.167117849654
     5    30     2     -20041.162368374302
     6    30     2     -20041.153666853264
     7    30     2     -20041.146257600958
     8    30     2     -20041.144543963910
     9    30     2     -20041.149394393509
    10    30     2     -20041.157708696519
    11    30     2     -20041.164392221155
    12    30     2     -20041.165595644710
    13    30     2     -20041.160902360869
    14    30     2     -20041.153429297861
    15    30     2     -20041.147957496261
    16    30     2     -20041.147958992886
    17    30     2     -20041.153428753634
    18    30     2     -20041.160908483431
    19    30     2     -20041.165601223045
    20    30     2     -20041.164390044240
    21    30     2     -20041.157709512863
    22    30     2     -20041.149398203106
    23    30     2     -20041.144548317730
    24    30     2     -20041.146261002385
    25    30     2     -20041.153672703713
    26    30     2     -20041.162378850684
    27    30     2     -20041.167118665999
    28    30     2     -20041.164952775711
    29    30     2     -20041.156999431736
    30    30     2     -20041.147997360938
    31    30     2     -20041.143559047785
     0    31     2     -20041.138393102166
     1    31     2     -20041.143119311782
     2    31     2     -20041.152599486639
     3    31     2     -20041.160977192179
     4    31     2     -20041.163288255215
     5    31     2     -20041.158303537424
     6    31     2     -20041.149138878591
     7    31     2     -20041.141337238099
     8    31     2     -20041.139514483391
     9    31     2     -20041.144600019368
    10    31     2     -20041.153352289639
    11    31     2     -20041.160393099774
    12    31     2     -20041.161586727230
    13    31     2     -20041.156453163159
    14    31     2     -20041.148361721400
    15    31     2     -20041.142465694287
    16    31     2     -20041.142463789489
    17    31     2     -20041.148366211281
    18    31     2     -20041.156460374175
    19    31     2     -20041.161590944997
    20    31     2     -20041.160396229083
    21    31     2     -20041.153352561752
    22    31     2     -20041.144602876564
    23    31     2     -20041.139520469897
    24    31     2     -20041.141341591920
    25    31     2     -20041.149146089610
    26    31     2     -20041.158307891244
    27    31     2     -20041.163291928748
    28    31     2     -20041.160983586855
    29    31     2     -20041.152602752005
    30    31     2     -20041.143117951215
    31    31     2     -20041.138394054564
     0     0     3     -20041.158422859349
     1     0     3     -20041.157631960410
     2     0     3     -20041.156303092364
     3     0     3     -20041.155273685621
     4     0     3     -20041.155184024101
     5     0     3     -20041.156068530214
     6     0     3     -20041.157284471010
     7     0     3     -20041.157924074640
     8     0     3     -20041.157366377280
     9     0     3     -20041.155668250722
    10     0     3     -20041.153575695120
    11     0     3     -20041.152132539250
    12     0     3     -20041.152097980790
    13     0     3     -20041.153453107825
    14     0     3     -20041.155379537915
    15     0     3     -20041.156745413446
    16     0     3     -20041.156748814872
    17     0     3     -20041.155383755678
    18     0     3     -20041.153458822217
    19     0     3     -20041.152106144207
    20     0     3     -20041.152133355594
    21     0     3     -20041.153573110041
    22     0     3     -20041.155668386778
    23     0     3     -20041.157368146021
    24     0     3     -20041.157930061148
    25     0     3     -20041.157293450768
    26     0     3     -20041.156074788832
    27     0     3     -20041.155187017357
    28     0     3     -20041.155267835173
    29     0     3     -20041.156299010654
    30     0     3     -20041.157626790246
    31     0     3     -20041.158420954554
     0     1     3     -20041.157075759675
     1     1     3     -20041.157654409802
     2     1     3     -20041.158899330723
     3     1     3     -20041.160064794396
     4     1     3     -20041.160427386119
     5     1     3     -20041.159696216171
     6     1     3     -20041.158137411912
     7     1     3     -20041.156465408283
     8     1     3     -20041.155439811137
     9     1     3     -20041.155373279293
    10     1     3     -20041.155998869064
    11     1     3     -20041.156724460678
    12     1     3     -20041.157062153983
    13     1     3     -20041.156844190780
    14     1     3     -20041.156294792891
    15     1     3     -20041.155847029531
    16     1     3     -20041.155851655465
    17     1     3     -20041.156296969802
    18     1     3     -20041.156845415291
    19     1     3     -20041.157062290040
    20     1     3     -20041.156723644341
    21     1     3     -20041.156001454146
    22     1     3     -20041.155373959580
    23     1     3     -20041.155439539019
    24     1     3     -20041.156474388041
    25     1     3     -20041.158142990247
    26     1     3     -20041.159695671944
    27     1     3     -20041.160426705836
    28     1     3     -20041.160064658343
    29     1     3     -20041.158895249016
    30     1     3     -20041.157654545863
    31     1     3     -20041.157073174596
     0     2     3     -20041.152949425064
     1     2     3     -20041.154698709030
     2     2     3     -20041.158202038954
     3     2     3     -20041.161288490439
     4     2     3     -20041.162030817053
     5     2     3     -20041.159871185388
     6     2     3     -20041.155835736805
     7     2     3     -20041.152076075625
     8     2     3     -20041.150588293080
     9     2     3     -20041.151939338408
    10     2     3     -20041.154959666223
    11     2     3     -20041.157620531631
    12     2     3     -20041.158324490189
    13     2     3     -20041.156817251507
    14     2     3     -20041.154168767283
    15     2     3     -20041.152168322224
    16     2     3     -20041.152165056857
    17     2     3     -20041.154167678829
    18     2     3     -20041.156821605331
    19     2     3     -20041.158331293034
    20     2     3     -20041.157620803744
    21     2     3     -20041.154961571021
    22     2     3     -20041.151941787433
    23     2     3     -20041.150589653651
    24     2     3     -20041.152074442940
    25     2     3     -20041.155836008918
    26     2     3     -20041.159868056075
    27     2     3     -20041.162040068924
    28     2     3     -20041.161287265924
    29     2     3     -20041.158201902894
    30     2     3     -20041.154695715777
    31     2     3     -20041.152943574616
     0     3     3     -20041.147622251981
     1     3     3     -20041.150111957766
     2     3     3     -20041.155091641449
     3     3     3     -20041.159444919020
     4     3     3     -20041.160415413109
     5     3     3     -20041.157220796365
     6     3     3     -20041.151448717112
     7     3     3     -20041.146220865590
     8     3     3     -20041.144365593274
     9     3     3     -20041.146619648454
    10     3     3     -20041.151225991918
    11     3     3     -20041.155198718254
    12     3     3     -20041.156191253565
    13     3     3     -20041.153838557111
    14     3     3     -20041.149793992718
    15     3     3     -20041.146771624048
    16     3     3     -20041.146772440385
    17     3     3     -20041.149804060929
    18     3     3     -20041.153839509509
    19     3     3     -20041.156195199215
    20     3     3     -20041.155202936017
    21     3     3     -20041.151230345738
    22     3     3     -20041.146620600852
    23     3     3     -20041.144368858641
    24     3     3     -20041.146226443921
    25     3     3     -20041.151454703620
    26     3     3     -20041.157219707908
    27     3     3     -20041.160409970831
    28     3     3     -20041.159440973370
    29     3     3     -20041.155089056367
    30     3     3     -20041.150109644797
    31     3     3     -20041.147625381291
     0     4     3     -20041.144176610200
     1     4     3     -20041.146797474863
     2     4     3     -20041.152154308358
     3     4     3     -20041.156811673172
     4     4     3     -20041.157756180386
     5     4     3     -20041.154117609876
     6     4     3     -20041.147694498210
     7     4     3     -20041.141910173836
     8     4     3     -20041.139855033889
     9     4     3     -20041.142307187962
    10     4     3     -20041.147373539909
    11     4     3     -20041.151726545366
    12     4     3     -20041.152766156378
    13     4     3     -20041.150065018122
    14     4     3     -20041.145525886783
    15     4     3     -20041.142128817326
    16     4     3     -20041.142130994238
    17     4     3     -20041.145517859426
    18     4     3     -20041.150065426296
    19     4     3     -20041.152769693857
    20     4     3     -20041.151736069354
    21     4     3     -20041.147379934584
    22     4     3     -20041.142311133612
    23     4     3     -20041.139859387713
    24     4     3     -20041.141910173836
    25     4     3     -20041.147686062683
    26     4     3     -20041.154115977191
    27     4     3     -20041.157759717869
    28     4     3     -20041.156823510126
    29     4     3     -20041.152160158807
    30     4     3     -20041.146801828687
    31     4     3     -20041.144175929912
     0     5     3     -20041.144966692795
     1     5     3     -20041.147130406174
     2     5     3     -20041.151657428447
     3     5     3     -20041.155546207658
     4     5     3     -20041.156131660631
     5     5     3     -20041.152674317949
     6     5     3     -20041.146775569698
     7     5     3     -20041.141487717065
     8     5     3     -20041.139491489768
     9     5     3     -20041.141485131982
    10     5     3     -20041.145803851094
    11     5     3     -20041.149489497304
    12     5     3     -20041.150201891396
    13     5     3     -20041.147570414287
    14     5     3     -20041.143334145680
    15     5     3     -20041.140219530407
    16     5     3     -20041.140226469313
    17     5     3     -20041.143341220639
    18     5     3     -20041.147574768111
    19     5     3     -20041.150202707737
    20     5     3     -20041.149487184339
    21     5     3     -20041.145795279506
    22     5     3     -20041.141481866620
    23     5     3     -20041.139490401314
    24     5     3     -20041.141489485806
    25     5     3     -20041.146781420146
    26     5     3     -20041.152672685264
    27     5     3     -20041.156131116401
    28     5     3     -20041.155544438916
    29     5     3     -20041.151653754911
    30     5     3     -20041.147131222515
    31     5     3     -20041.144968869707
     0     6     3     -20041.149816714224
     1     6     3     -20041.151069934614
     2     6     3     -20041.153747671080
     3     6     3     -20041.155912745027
     4     6     3     -20041.155835736805
     5     6     3     -20041.153072148416
     6     6     3     -20041.148737510644
     7     6     3     -20041.144880024531
     8     6     3     -20041.143280403190
     9     6     3     -20041.144385593645
    10     6     3     -20041.147047411443
    11     6     3     -20041.149211941167
    12     6     3     -20041.149224186291
    13     6     3     -20041.146887408493
    14     6     3     -20041.143518366764
    15     6     3     -20041.141115057133
    16     6     3     -20041.141115601360
    17     6     3     -20041.143516598022
    18     6     3     -20041.146888360894
    19     6     3     -20041.149230580966
    20     6     3     -20041.149218335842
    21     6     3     -20041.147057887829
    22     6     3     -20041.144394981569
    23     6     3     -20041.143283532503
    24     6     3     -20041.144881929329
    25     6     3     -20041.148735741906
    26     6     3     -20041.153071332075
    27     6     3     -20041.155836689206
    28     6     3     -20041.155916282511
    29     6     3     -20041.153750392223
    30     6     3     -20041.151065852908
    31     6     3     -20041.149818210848
     0     7     3     -20041.156051659153
     1     7     3     -20041.156169756570
     2     7     3     -20041.156432754618
     3     7     3     -20041.156289622726
     4     7     3     -20041.155330965590
     5     7     3     -20041.153555830806
     6     7     3     -20041.151428172518
     7     7     3     -20041.149660248753
     8     7     3     -20041.148835471635
     9     7     3     -20041.149036699837
    10     7     3     -20041.149699297093
    11     7     3     -20041.149902702204
    12     7     3     -20041.148965678120
    13     7     3     -20041.146942103380
    14     7     3     -20041.144631584575
    15     7     3     -20041.143108019060
    16     7     3     -20041.143109243571
    17     7     3     -20041.144635802339
    18     7     3     -20041.146945776920
    19     7     3     -20041.148967174744
    20     7     3     -20041.149900661349
    21     7     3     -20041.149694399042
    22     7     3     -20041.149030441218
    23     7     3     -20041.148828804846
    24     7     3     -20041.149655622819
    25     7     3     -20041.151421913899
    26     7     3     -20041.153555966866
    27     7     3     -20041.155330149249
    28     7     3     -20041.156288942442
    29     7     3     -20041.156429217139
    30     7     3     -20041.156171389255
    31     7     3     -20041.156056012976
     0     8     3     -20041.160443576893
     1     8     3     -20041.159463694876
     2     8     3     -20041.157250728891
     3     8     3     -20041.154708913298
     4     8     3     -20041.152818266182
     5     8     3     -20041.152098252904
     6     8     3     -20041.152350774570
     7     8     3     -20041.152940037136
     8     8     3     -20041.153214872138
     9     8     3     -20041.152820170981
    10     8     3     -20041.151706272885
    11     8     3     -20041.150032092348
    12     8     3     -20041.148099947866
    13     8     3     -20041.146278825840
    14     8     3     -20041.144897575876
    15     8     3     -20041.144158378567
    16     8     3     -20041.144157562227
    17     8     3     -20041.144899344614
    18     8     3     -20041.146282363323
    19     8     3     -20041.148102532945
    20     8     3     -20041.150037126452
    21     8     3     -20041.151712395447
    22     8     3     -20041.152827109883
    23     8     3     -20041.153222083158
    24     8     3     -20041.152949289008
    25     8     3     -20041.152359346153
    26     8     3     -20041.152101790383
    27     8     3     -20041.152819762810
    28     8     3     -20041.154707824848
    29     8     3     -20041.157250456778
    30     8     3     -20041.159467504473
    31     8     3     -20041.160442896609
     0     9     3     -20041.161436112208
     1     9     3     -20041.159602064778
     2     9     3     -20041.155346748194
     3     9     3     -20041.150797548642
     4     9     3     -20041.148134914496
     5     9     3     -20041.148331380708
     6     9     3     -20041.150690063667
     7     9     3     -20041.153449298228
     8     9     3     -20041.154934495691
     9     9     3     -20041.154382240609
    10     9     3     -20041.152077844363
    11     9     3     -20041.148986222714
    12     9     3     -20041.146195150828
    13     9     3     -20041.144402600759
    14     9     3     -20041.143597143728
    15     9     3     -20041.143380949263
    16     9     3     -20041.143377003613
    17     9     3     -20041.143598504295
    18     9     3     -20041.144403417100
    19     9     3     -20041.146198824368
    20     9     3     -20041.148985678486
    21     9     3     -20041.152077300136
    22     9     3     -20041.154383193007
    23     9     3     -20041.154929325530
    24     9     3     -20041.153449570345
    25     9     3     -20041.150683941105
    26     9     3     -20041.148328659565
    27     9     3     -20041.148132465474
    28     9     3     -20041.150801766405
    29     9     3     -20041.155349741446
    30     9     3     -20041.159602200831
    31     9     3     -20041.161433799240
     0    10     3     -20041.159860300828
     1    10     3     -20041.157553727673
     2    10     3     -20041.152116756646
     3    10     3     -20041.146396651144
     4    10     3     -20041.143286797866
     5    10     3     -20041.144061778148
     6    10     3     -20041.147760349766
     7    10     3     -20041.151987774676
     8    10     3     -20041.154457207977
     9    10     3     -20041.154084820158
    10    10     3     -20041.151265312368
    11    10     3     -20041.147395717191
    12    10     3     -20041.144045995541
    13    10     3     -20041.142110857811
    14    10     3     -20041.141484451698
    15    10     3     -20041.141452614378
    16    10     3     -20041.141456151858
    17    10     3     -20041.141490438204
    18    10     3     -20041.142116027971
    19    10     3     -20041.144050757535
    20    10     3     -20041.147404152718
    21    10     3     -20041.151275516640
    22    10     3     -20041.154083323530
    23    10     3     -20041.154458704605
    24    10     3     -20041.152002060655
    25    10     3     -20041.147766608385
    26    10     3     -20041.144062186315
    27    10     3     -20041.143286525752
    28    10     3     -20041.146394338175
    29    10     3     -20041.152112130709
    30    10     3     -20041.157560666579
    31    10     3     -20041.159870777214
     0    11     3     -20041.157876862886
     1    11     3     -20041.155582534855
     2    11     3     -20041.150074542111
     3    11     3     -20041.144300694119
     4    11     3     -20041.141192065355
     5    11     3     -20041.142037387068
     6    11     3     -20041.145903172655
     7    11     3     -20041.150406929191
     8    11     3     -20041.153179905505
     9    11     3     -20041.153066706138
    10    11     3     -20041.150359717438
    11    11     3     -20041.146442910500
    12    11     3     -20041.142914954275
    13    11     3     -20041.140744301993
    14    11     3     -20041.139931770002
    15    11     3     -20041.139809046646
    16    11     3     -20041.139806597625
    17    11     3     -20041.139935579595
    18    11     3     -20041.140746206791
    19    11     3     -20041.142911961018
    20    11     3     -20041.146445903752
    21    11     3     -20041.150355499671
    22    11     3     -20041.153056229759
    23    11     3     -20041.153176504085
    24    11     3     -20041.150394956181
    25    11     3     -20041.145894056841
    26    11     3     -20041.142029495764
    27    11     3     -20041.141188255759
    28    11     3     -20041.144303823425
    29    11     3     -20041.150074814224
    30    11     3     -20041.155582398798
    31    11     3     -20041.157874141751
     0    12     3     -20041.156987594786
     1    12     3     -20041.155188377925
     2    12     3     -20041.150804759658
     3    12     3     -20041.146135557890
     4    12     3     -20041.143447345046
     5    12     3     -20041.143756058224
     6    12     3     -20041.146419508710
     7    12     3     -20041.149706916280
     8    12     3     -20041.151852125913
     9    12     3     -20041.151869949372
    10    12     3     -20041.149823244959
    11    12     3     -20041.146592437068
    12    12     3     -20041.143364350319
    13    12     3     -20041.141019136994
    14    12     3     -20041.139788093878
    15    12     3     -20041.139359514546
    16    12     3     -20041.139359922719
    17    12     3     -20041.139795985182
    18    12     3     -20041.141021313902
    19    12     3     -20041.143363670035
    20    12     3     -20041.146594477923
    21    12     3     -20041.149825421868
    22    12     3     -20041.151874983480
    23    12     3     -20041.151851173516
    24    12     3     -20041.149709229248
    25    12     3     -20041.146427672124
    26    12     3     -20041.143756738507
    27    12     3     -20041.143446664759
    28    12     3     -20041.146136510291
    29    12     3     -20041.150805984169
    30    12     3     -20041.155193956260
    31    12     3     -20041.157002016818
     0    13     3     -20041.156821877441
     1    13     3     -20041.155889887461
     2    13     3     -20041.153585763335
     3    13     3     -20041.150945306468
     4    13     3     -20041.149001325037
     5    13     3     -20041.148246889352
     6    13     3     -20041.148525670003
     7    13     3     -20041.149264595198
     8    13     3     -20041.149863653867
     9    13     3     -20041.149855082276
    10    13     3     -20041.148945949866
    11    13     3     -20041.147111902432
    12    13     3     -20041.144730634023
    13    13     3     -20041.142431680055
    14    13     3     -20041.140747159188
    15    13     3     -20041.139890272636
    16    13     3     -20041.139884286131
    17    13     3     -20041.140738315487
    18    13     3     -20041.142428958916
    19    13     3     -20041.144727368654
    20    13     3     -20041.147110677921
    21    13     3     -20041.148946494090
    22    13     3     -20041.149857123131
    23    13     3     -20041.149866783173
    24    13     3     -20041.149260241375
    25    13     3     -20041.148515465735
    26    13     3     -20041.148235868739
    27    13     3     -20041.148996018816
    28    13     3     -20041.150936462767
    29    13     3     -20041.153587940244
    30    13     3     -20041.155888526893
    31    13     3     -20041.156824462523
     0    14     3     -20041.155453688942
     1    14     3     -20041.155592603067
     2    14     3     -20041.155900635960
     3    14     3     -20041.155806484563
     4    14     3     -20041.154794493112
     5    14     3     -20041.152702345680
     6    14     3     -20041.149916852126
     7    14     3     -20041.147312994573
     8    14     3     -20041.145815415934
     9    14     3     -20041.145696502175
    10    14     3     -20041.146286853200
    11    14     3     -20041.146396651144
    12    14     3     -20041.145310644719
    13    14     3     -20041.143278634452
    14    14     3     -20041.141162677053
    15    14     3     -20041.139848367100
    16    14     3     -20041.139851904583
    17    14     3     -20041.141165262135
    18    14     3     -20041.143278498392
    19    14     3     -20041.145319080249
    20    14     3     -20041.146393113664
    21    14     3     -20041.146284812345
    22    14     3     -20041.145700992056
    23    14     3     -20041.145812150568
    24    14     3     -20041.147306191728
    25    14     3     -20041.149913722817
    26    14     3     -20041.152703570191
    27    14     3     -20041.154799391159
    28    14     3     -20041.155808117248
    29    14     3     -20041.155905397951
    30    14     3     -20041.155596412664
    31    14     3     -20041.155447974550
     0    15     3     -20041.151364089703
     1    15     3     -20041.152598670295
     2    15     3     -20041.155552602329
     3    15     3     -20041.158057682547
     4    15     3     -20041.158038362464
     5    15     3     -20041.154650000648
     6    15     3     -20041.148780096468
     7    15     3     -20041.142742025913
     8    15     3     -20041.139071618079
     9    15     3     -20041.138841953980
    10    15     3     -20041.140966210849
    11    15     3     -20041.143076862023
    12    15     3     -20041.143310199659
    13    15     3     -20041.141459825394
    14    15     3     -20041.138774877913
    15    15     3     -20041.136901510028
    16    15     3     -20041.136904095107
    17    15     3     -20041.138778415392
    18    15     3     -20041.141455199457
    19    15     3     -20041.143305845839
    20    15     3     -20041.143075773565
    21    15     3     -20041.140964578164
    22    15     3     -20041.138837600160
    23    15     3     -20041.139069713285
    24    15     3     -20041.142745155223
    25    15     3     -20041.148778599840
    26    15     3     -20041.154642789632
    27    15     3     -20041.158030471161
    28    15     3     -20041.158059723402
    29    15     3     -20041.155554915298
    30    15     3     -20041.152603160175
    31    15     3     -20041.151379872306
     0    16     3     -20041.145292685203
     1    16     3     -20041.147387961944
     2    16     3     -20041.152480708937
     3    16     3     -20041.157128141593
     4    16     3     -20041.157982170953
     5    16     3     -20041.153635832285
     6    16     3     -20041.145368332855
     7    16     3     -20041.136629668279
     8    16     3     -20041.131173105052
     9    16     3     -20041.130705613436
    10    16     3     -20041.133808255694
    11    16     3     -20041.137120833799
    12    16     3     -20041.137849010498
    13    16     3     -20041.135501892375
    14    16     3     -20041.131771075263
    15    16     3     -20041.129086263838
    16    16     3     -20041.129086263838
    17    16     3     -20041.131776925711
    18    16     3     -20041.135512232700
    19    16     3     -20041.137854316716
    20    16     3     -20041.137121105912
    21    16     3     -20041.133803901874
    22    16     3     -20041.130708742745
    23    16     3     -20041.131173513222
    24    16     3     -20041.136634702387
    25    16     3     -20041.145373366966
    26    16     3     -20041.153642907244
    27    16     3     -20041.157992239165
    28    16     3     -20041.157126644968
    29    16     3     -20041.152479348370
    30    16     3     -20041.147386737430
    31    16     3     -20041.145286698698
     0    17     3     -20041.140161978328
     1    17     3     -20041.142702297289
     2    17     3     -20041.148927446120
     3    17     3     -20041.154764560586
     4    17     3     -20041.156220097633
     5    17     3     -20041.151528582534
     6    17     3     -20041.142168001719
     7    17     3     -20041.132131490074
     8    17     3     -20041.125677085314
     9    17     3     -20041.124697883577
    10    17     3     -20041.127536303280
    11    17     3     -20041.130392410378
    12    17     3     -20041.130026961462
    13    17     3     -20041.125984437924
    14    17     3     -20041.120473724037
    15    17     3     -20041.116644129594
    16    17     3     -20041.116644129594
    17    17     3     -20041.120472499522
    18    17     3     -20041.125979131699
    19    17     3     -20041.130024512440
    20    17     3     -20041.130391730094
    21    17     3     -20041.127548684461
    22    17     3     -20041.124693393700
    23    17     3     -20041.125681575191
    24    17     3     -20041.132130265563
    25    17     3     -20041.142167593553
    26    17     3     -20041.151523956600
    27    17     3     -20041.156217920725
    28    17     3     -20041.154762655788
    29    17     3     -20041.148920915388
    30    17     3     -20041.142700800665
    31    17     3     -20041.140166604262
     0    18     3     -20041.139265363148
     1    18     3     -20041.141705680271
     2    18     3     -20041.147714090406
     3    18     3     -20041.153475557217
     4    18     3     -20041.155097764011
     5    18     3     -20041.150852107472
     6    18     3     -20041.142100653542
     7    18     3     -20041.132570409736
     8    18     3     -20041.126128522214
     9    18     3     -20041.124340462022
    10    18     3     -20041.125525381834
    11    18     3     -20041.125994097965
    12    18     3     -20041.122848869887
    13    18     3     -20041.116040717105
    14    18     3     -20041.108274587466
    15    18     3     -20041.103185105843
    16    18     3     -20041.103187963039
    17    18     3     -20041.108277580723
    18    18     3     -20041.116039628647
    19    18     3     -20041.122850774682
    20    18     3     -20041.125997771502
    21    18     3     -20041.125518442936
    22    18     3     -20041.124347264868
    23    18     3     -20041.126129746724
    24    18     3     -20041.132573402989
    25    18     3     -20041.142107456388
    26    18     3     -20041.150851563245
    27    18     3     -20041.155099260635
    28    18     3     -20041.153480863439
    29    18     3     -20041.147717627890
    30    18     3     -20041.141691258232
    31    18     3     -20041.139252437741
     0    19     3     -20041.143685036503
     1    19     3     -20041.145472144293
     2    19     3     -20041.149981751281
     3    19     3     -20041.154364961378
     4    19     3     -20041.155708387516
     5    19     3     -20041.152675134294
     6    19     3     -20041.146190524891
     7    19     3     -20041.138895424356
     8    19     3     -20041.133458045155
     9    19     3     -20041.130803710483
    10    19     3     -20041.129389398680
    11    19     3     -20041.126346621473
    12    19     3     -20041.119740105063
    13    19     3     -20041.110186595524
    14    19     3     -20041.100634990780
    15    19     3     -20041.094694336989
    16    19     3     -20041.094689030771
    17    19     3     -20041.100636759518
    18    19     3     -20041.110189724830
    19    19     3     -20041.119737383924
    20    19     3     -20041.126344716675
    21    19     3     -20041.129390487138
    22    19     3     -20041.130804798937
    23    19     3     -20041.133465664341
    24    19     3     -20041.138905628624
    25    19     3     -20041.146202633961
    26    19     3     -20041.152686154903
    27    19     3     -20041.155721176870
    28    19     3     -20041.154372172394
    29    19     3     -20041.149983383966
    30    19     3     -20041.145466157792
    31    19     3     -20041.143677961543
     0    20     3     -20041.151359599826
     1    20     3     -20041.152057299769
     2    20     3     -20041.154075704344
     3    20     3     -20041.156119007337
     4    20     3     -20041.156843646553
     5    20     3     -20041.155540085096
     6    20     3     -20041.152451048529
     7    20     3     -20041.148564990457
     8    20     3     -20041.144893766279
     9    20     3     -20041.141590031875
    10    20     3     -20041.137553903012
    11    20     3     -20041.131249296934
    12    20     3     -20041.122093889975
    13    20     3     -20041.111329065574
    14    20     3     -20041.101663445123
    15    20     3     -20041.095955992914
    16    20     3     -20041.095957625599
    17    20     3     -20041.101662764839
    18    20     3     -20041.111335460249
    19    20     3     -20041.122095658713
    20    20     3     -20041.131246303681
    21    20     3     -20041.137556488095
    22    20     3     -20041.141592480904
    23    20     3     -20041.144905059009
    24    20     3     -20041.148569480338
    25    20     3     -20041.152449007674
    26    20     3     -20041.155539812979
    27    20     3     -20041.156845551348
    28    20     3     -20041.156121864529
    29    20     3     -20041.154074615886
    30    20     3     -20041.152055667084
    31    20     3     -20041.151353069090
     0    21     3     -20041.158338912224
     1    21     3     -20041.157695771111
     2    21     3     -20041.156768134955
     3    21     3     -20041.156038869805
     4    21     3     -20041.155946895316
     5    21     3     -20041.156498198005
     6    21     3     -20041.157129230050
     7    21     3     -20041.157009499952
     8    21     3     -20041.155432191947
     9    21     3     -20041.151868724861
    10    21     3     -20041.145964534331
    11    21     3     -20041.137771185931
    12    21     3     -20041.128123116825
    13    21     3     -20041.118632465586
    14    21     3     -20041.111143483922
    15    21     3     -20041.107062592324
    16    21     3     -20041.107055109194
    17    21     3     -20041.111144436320
    18    21     3     -20041.118649472701
    19    21     3     -20041.128121892310
    20    21     3     -20041.137770641704
    21    21     3     -20041.145965214615
    22    21     3     -20041.151870765716
    23    21     3     -20041.155430151091
    24    21     3     -20041.157012085034
    25    21     3     -20041.157131134849
    26    21     3     -20041.156506497475
    27    21     3     -20041.155951385197
    28    21     3     -20041.156042407285
    29    21     3     -20041.156770175810
    30    21     3     -20041.157695498998
    31    21     3     -20041.158348572266
     0    22     3     -20041.161622238091
     1    22     3     -20041.159620024289
     2    22     3     -20041.155870023154
     3    22     3     -20041.152494586746
     4    22     3     -20041.151568039044
     5    22     3     -20041.153713112621
     6    22     3     -20041.157613864838
     7    22     3     -20041.160792835035
     8    22     3     -20041.161114473623
     9    22     3     -20041.157640123827
    10    22     3     -20041.150874284751
    11    22     3     -20041.142418754644
    12    22     3     -20041.134338877728
    13    22     3     -20041.128256044445
    14    22     3     -20041.124698563865
    15    22     3     -20041.123217584169
    16    22     3     -20041.123218672623
    17    22     3     -20041.124703734025
    18    22     3     -20041.128257949244
    19    22     3     -20041.134338333497
    20    22     3     -20041.142421883953
    21    22     3     -20041.150872788123
    22    22     3     -20041.157639579600
    23    22     3     -20041.161122228867
    24    22     3     -20041.160800046055
    25    22     3     -20041.157612232153
    26    22     3     -20041.153720459693
    27    22     3     -20041.151571712580
    28    22     3     -20041.152494450685
    29    22     3     -20041.155870839491
    30    22     3     -20041.159620840634
    31    22     3     -20041.161621149637
     0    23     3     -20041.160968348478
     1    23     3     -20041.157856590406
     2    23     3     -20041.151957978207
     3    23     3     -20041.146598151459
     4    23     3     -20041.144987781623
     5    23     3     -20041.148167432104
     6    23     3     -20041.154277476769
     7    23     3     -20041.159719890078
     8    23     3     -20041.161394478786
     9    23     3     -20041.158191018341
    10    23     3     -20041.151389804461
    11    23     3     -20041.143817964126
